127.0.0.1 - - [10/Mar/2022:20:21:55 +0530] "POST /viporgfarm/loginAction.jsp HTTP/1.1" 302 -
127.0.0.1 - - [10/Mar/2022:20:21:55 +0530] "GET /viporgfarm/homepage.jsp HTTP/1.1" 200 18443
127.0.0.1 - - [10/Mar/2022:20:22:37 +0530] "GET /viporgfarm/prodoil.jsp HTTP/1.1" 200 10664
127.0.0.1 - - [10/Mar/2022:20:22:39 +0530] "GET /viporgfarm/oilAction.jsp?id=142 HTTP/1.1" 302 -
127.0.0.1 - - [10/Mar/2022:20:22:39 +0530] "GET /viporgfarm/prodoil.jsp?msg=added HTTP/1.1" 200 10741
127.0.0.1 - - [10/Mar/2022:20:22:41 +0530] "GET /viporgfarm/myCart.jsp HTTP/1.1" 200 3887
127.0.0.1 - - [10/Mar/2022:20:22:44 +0530] "GET /viporgfarm/myOrders.jsp HTTP/1.1" 200 3724
127.0.0.1 - - [10/Mar/2022:20:22:44 +0530] "GET /viporgfarm/myCart.jsp HTTP/1.1" 200 3887
127.0.0.1 - - [10/Mar/2022:20:22:45 +0530] "GET /viporgfarm/addressPaymentForOrder.jsp HTTP/1.1" 200 6986
127.0.0.1 - - [10/Mar/2022:20:22:45 +0530] "GET /css/responsive-style.css HTTP/1.1" 404 779
127.0.0.1 - - [10/Mar/2022:20:22:45 +0530] "GET /css/style.css HTTP/1.1" 404 768
127.0.0.1 - - [10/Mar/2022:20:23:21 +0530] "POST /viporgfarm/addresspaymentpage.jsp HTTP/1.1" 302 -
127.0.0.1 - - [10/Mar/2022:20:23:21 +0530] "GET /viporgfarm/bill.jsp HTTP/1.1" 200 7660
127.0.0.1 - - [10/Mar/2022:20:23:21 +0530] "GET /css/responsive-style.css HTTP/1.1" 404 779
127.0.0.1 - - [10/Mar/2022:20:23:21 +0530] "GET /css/style.css HTTP/1.1" 404 768
127.0.0.1 - - [10/Mar/2022:20:25:49 +0530] "GET /viporgfarm/bill.jsp HTTP/1.1" 200 7660
127.0.0.1 - - [10/Mar/2022:20:25:49 +0530] "GET /css/style.css HTTP/1.1" 404 768
127.0.0.1 - - [10/Mar/2022:20:25:49 +0530] "GET /css/responsive-style.css HTTP/1.1" 404 779
127.0.0.1 - - [10/Mar/2022:20:25:49 +0530] "GET /viporgfarm/bill.jsp HTTP/1.1" 200 7660
127.0.0.1 - - [10/Mar/2022:20:25:49 +0530] "GET /css/style.css HTTP/1.1" 404 768
127.0.0.1 - - [10/Mar/2022:20:25:49 +0530] "GET /css/responsive-style.css HTTP/1.1" 404 779
127.0.0.1 - - [10/Mar/2022:20:25:50 +0530] "GET /viporgfarm/bill.jsp HTTP/1.1" 200 7660
127.0.0.1 - - [10/Mar/2022:20:25:50 +0530] "GET /css/responsive-style.css HTTP/1.1" 404 779
127.0.0.1 - - [10/Mar/2022:20:25:50 +0530] "GET /css/style.css HTTP/1.1" 404 768
127.0.0.1 - - [10/Mar/2022:20:25:50 +0530] "GET /viporgfarm/bill.jsp HTTP/1.1" 200 7660
